Order from Day_32. Please deliver 208 units of product P_1. Regards, Store S_2.
Order from Day_32. Please deliver 293 units of product P_2. Regards, Store S_2.
Order from Day_32. Please deliver 369 units of product P_3. Regards, Store S_2.
Order from Day_32. Please deliver 133 units of product P_4. Regards, Store S_2.
Order from Day_32. Please deliver 221 units of product P_6. Regards, Store S_2.
Order from Day_32. Please deliver 193 units of product P_7. Regards, Store S_2.
Order from Day_32. Please deliver 217 units of product P_8. Regards, Store S_2.
Order from Day_32. Please deliver 200 units of product P_10. Regards, Store S_2.
Order from Day_32. Please deliver 202 units of product P_11. Regards, Store S_2.
Order from Day_32. Please deliver 211 units of product P_12. Regards, Store S_2.
Order from Day_32. Please deliver 243 units of product P_13. Regards, Store S_2.
Order from Day_32. Please deliver 219 units of product P_15. Regards, Store S_2.
Order from Day_32. Please deliver 305 units of product P_16. Regards, Store S_2.
Order from Day_32. Please deliver 179 units of product P_17. Regards, Store S_2.
Order from Day_32. Please deliver 254 units of product P_19. Regards, Store S_2.
Order from Day_32. Please deliver 130 units of product P_20. Regards, Store S_2.
Order from Day_32. Please deliver 346 units of product P_21. Regards, Store S_2.
Order from Day_32. Please deliver 305 units of product P_22. Regards, Store S_2.
Order from Day_32. Please deliver 269 units of product P_24. Regards, Store S_2.
Order from Day_32. Please deliver 377 units of product P_25. Regards, Store S_2.
Order from Day_32. Please deliver 358 units of product P_30. Regards, Store S_2.
