Order from Day_214. Please deliver 203 units of product P_1. Regards, Store S_2.
Order from Day_214. Please deliver 285 units of product P_2. Regards, Store S_2.
Order from Day_214. Please deliver 275 units of product P_3. Regards, Store S_2.
Order from Day_214. Please deliver 196 units of product P_5. Regards, Store S_2.
Order from Day_214. Please deliver 283 units of product P_6. Regards, Store S_2.
Order from Day_214. Please deliver 204 units of product P_7. Regards, Store S_2.
Order from Day_214. Please deliver 240 units of product P_8. Regards, Store S_2.
Order from Day_214. Please deliver 214 units of product P_9. Regards, Store S_2.
Order from Day_214. Please deliver 216 units of product P_10. Regards, Store S_2.
Order from Day_214. Please deliver 260 units of product P_11. Regards, Store S_2.
Order from Day_214. Please deliver 269 units of product P_12. Regards, Store S_2.
Order from Day_214. Please deliver 246 units of product P_15. Regards, Store S_2.
Order from Day_214. Please deliver 297 units of product P_16. Regards, Store S_2.
Order from Day_214. Please deliver 243 units of product P_19. Regards, Store S_2.
Order from Day_214. Please deliver 272 units of product P_21. Regards, Store S_2.
Order from Day_214. Please deliver 241 units of product P_22. Regards, Store S_2.
Order from Day_214. Please deliver 222 units of product P_23. Regards, Store S_2.
Order from Day_214. Please deliver 279 units of product P_24. Regards, Store S_2.
Order from Day_214. Please deliver 319 units of product P_25. Regards, Store S_2.
Order from Day_214. Please deliver 230 units of product P_26. Regards, Store S_2.
Order from Day_214. Please deliver 239 units of product P_29. Regards, Store S_2.
Order from Day_214. Please deliver 346 units of product P_30. Regards, Store S_2.
