Order from Day_62. Please deliver 185 units of product P_1. Regards, Store S_2.
Order from Day_62. Please deliver 237 units of product P_2. Regards, Store S_2.
Order from Day_62. Please deliver 382 units of product P_3. Regards, Store S_2.
Order from Day_62. Please deliver 220 units of product P_6. Regards, Store S_2.
Order from Day_62. Please deliver 232 units of product P_7. Regards, Store S_2.
Order from Day_62. Please deliver 255 units of product P_8. Regards, Store S_2.
Order from Day_62. Please deliver 237 units of product P_10. Regards, Store S_2.
Order from Day_62. Please deliver 256 units of product P_11. Regards, Store S_2.
Order from Day_62. Please deliver 215 units of product P_12. Regards, Store S_2.
Order from Day_62. Please deliver 196 units of product P_13. Regards, Store S_2.
Order from Day_62. Please deliver 146 units of product P_14. Regards, Store S_2.
Order from Day_62. Please deliver 220 units of product P_15. Regards, Store S_2.
Order from Day_62. Please deliver 303 units of product P_16. Regards, Store S_2.
Order from Day_62. Please deliver 253 units of product P_19. Regards, Store S_2.
Order from Day_62. Please deliver 331 units of product P_21. Regards, Store S_2.
Order from Day_62. Please deliver 296 units of product P_22. Regards, Store S_2.
Order from Day_62. Please deliver 199 units of product P_23. Regards, Store S_2.
Order from Day_62. Please deliver 249 units of product P_24. Regards, Store S_2.
Order from Day_62. Please deliver 369 units of product P_25. Regards, Store S_2.
Order from Day_62. Please deliver 165 units of product P_26. Regards, Store S_2.
Order from Day_62. Please deliver 244 units of product P_29. Regards, Store S_2.
Order from Day_62. Please deliver 291 units of product P_30. Regards, Store S_2.
