RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 375
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 346
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 406
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 368
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 427
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 479
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 418
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 419
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 495
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 476
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 451
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 286
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 420
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 401
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 395
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 416
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 441
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 129
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 382
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 384
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 444
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 228
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 466
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 442
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 379
