Order from Day_205. Please deliver 227 units of product P_1. Regards, Store S_6.
Order from Day_205. Please deliver 293 units of product P_2. Regards, Store S_6.
Order from Day_205. Please deliver 272 units of product P_3. Regards, Store S_6.
Order from Day_205. Please deliver 137 units of product P_4. Regards, Store S_6.
Order from Day_205. Please deliver 263 units of product P_6. Regards, Store S_6.
Order from Day_205. Please deliver 319 units of product P_7. Regards, Store S_6.
Order from Day_205. Please deliver 246 units of product P_8. Regards, Store S_6.
Order from Day_205. Please deliver 251 units of product P_10. Regards, Store S_6.
Order from Day_205. Please deliver 338 units of product P_11. Regards, Store S_6.
Order from Day_205. Please deliver 247 units of product P_12. Regards, Store S_6.
Order from Day_205. Please deliver 213 units of product P_13. Regards, Store S_6.
Order from Day_205. Please deliver 336 units of product P_15. Regards, Store S_6.
Order from Day_205. Please deliver 385 units of product P_16. Regards, Store S_6.
Order from Day_205. Please deliver 279 units of product P_19. Regards, Store S_6.
Order from Day_205. Please deliver 306 units of product P_21. Regards, Store S_6.
Order from Day_205. Please deliver 290 units of product P_22. Regards, Store S_6.
Order from Day_205. Please deliver 306 units of product P_23. Regards, Store S_6.
Order from Day_205. Please deliver 370 units of product P_24. Regards, Store S_6.
Order from Day_205. Please deliver 325 units of product P_25. Regards, Store S_6.
Order from Day_205. Please deliver 169 units of product P_28. Regards, Store S_6.
Order from Day_205. Please deliver 264 units of product P_30. Regards, Store S_6.
