RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 163
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 209
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 260
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 255
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 199
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 234
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 198
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 188
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 212
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 268
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 219
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 158
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 350
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 249
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 241
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 130
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 235
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 159
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 283
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 303
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 108
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 214
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 264
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 144
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 232
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 267
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 242
