Order from Day_48. Please deliver 339 units of product P_3. Regards, Store S_4.
Order from Day_48. Please deliver 186 units of product P_6. Regards, Store S_4.
Order from Day_48. Please deliver 404 units of product P_7. Regards, Store S_4.
Order from Day_48. Please deliver 407 units of product P_8. Regards, Store S_4.
Order from Day_48. Please deliver 314 units of product P_12. Regards, Store S_4.
Order from Day_48. Please deliver 406 units of product P_15. Regards, Store S_4.
Order from Day_48. Please deliver 268 units of product P_17. Regards, Store S_4.
Order from Day_48. Please deliver 475 units of product P_19. Regards, Store S_4.
Order from Day_48. Please deliver 440 units of product P_22. Regards, Store S_4.
Order from Day_48. Please deliver 269 units of product P_24. Regards, Store S_4.
Order from Day_48. Please deliver 327 units of product P_25. Regards, Store S_4.
Order from Day_48. Please deliver 184 units of product P_27. Regards, Store S_4.
Order from Day_48. Please deliver 302 units of product P_28. Regards, Store S_4.
