RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 274
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 389
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 222
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 295
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 336
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 139
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 247
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 246
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 278
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 184
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 231
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 342
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 323
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 226
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 485
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 522
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 372
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 363
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 192
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 233
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 163
