RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 355
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 438
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 410
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 478
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 375
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 335
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 329
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 297
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 406
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 347
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 322
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 492
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 565
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 279
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 442
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 439
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 397
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 130
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 325
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 302
