RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 373
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 363
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 477
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 293
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 448
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 511
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 431
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 134
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 350
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 378
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 367
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 218
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 433
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 399
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 373
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 154
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 497
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 583
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 275
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 481
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 474
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 337
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 144
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 315
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 358
