Order from Day_74. Please deliver 334 units of product P_1. Regards, Store S_4.
Order from Day_74. Please deliver 292 units of product P_2. Regards, Store S_4.
Order from Day_74. Please deliver 383 units of product P_3. Regards, Store S_4.
Order from Day_74. Please deliver 298 units of product P_5. Regards, Store S_4.
Order from Day_74. Please deliver 355 units of product P_6. Regards, Store S_4.
Order from Day_74. Please deliver 508 units of product P_7. Regards, Store S_4.
Order from Day_74. Please deliver 495 units of product P_8. Regards, Store S_4.
Order from Day_74. Please deliver 432 units of product P_9. Regards, Store S_4.
Order from Day_74. Please deliver 366 units of product P_10. Regards, Store S_4.
Order from Day_74. Please deliver 356 units of product P_11. Regards, Store S_4.
Order from Day_74. Please deliver 408 units of product P_12. Regards, Store S_4.
Order from Day_74. Please deliver 351 units of product P_13. Regards, Store S_4.
Order from Day_74. Please deliver 248 units of product P_14. Regards, Store S_4.
Order from Day_74. Please deliver 442 units of product P_15. Regards, Store S_4.
Order from Day_74. Please deliver 402 units of product P_16. Regards, Store S_4.
Order from Day_74. Please deliver 270 units of product P_17. Regards, Store S_4.
Order from Day_74. Please deliver 553 units of product P_19. Regards, Store S_4.
Order from Day_74. Please deliver 175 units of product P_20. Regards, Store S_4.
Order from Day_74. Please deliver 486 units of product P_21. Regards, Store S_4.
Order from Day_74. Please deliver 455 units of product P_22. Regards, Store S_4.
Order from Day_74. Please deliver 371 units of product P_23. Regards, Store S_4.
Order from Day_74. Please deliver 319 units of product P_24. Regards, Store S_4.
Order from Day_74. Please deliver 377 units of product P_25. Regards, Store S_4.
Order from Day_74. Please deliver 409 units of product P_26. Regards, Store S_4.
Order from Day_74. Please deliver 331 units of product P_28. Regards, Store S_4.
Order from Day_74. Please deliver 460 units of product P_29. Regards, Store S_4.
Order from Day_74. Please deliver 401 units of product P_30. Regards, Store S_4.
