Order from Day_142. Please deliver 232 units of product P_1. Regards, Store S_4.
Order from Day_142. Please deliver 222 units of product P_2. Regards, Store S_4.
Order from Day_142. Please deliver 351 units of product P_3. Regards, Store S_4.
Order from Day_142. Please deliver 261 units of product P_5. Regards, Store S_4.
Order from Day_142. Please deliver 143 units of product P_6. Regards, Store S_4.
Order from Day_142. Please deliver 420 units of product P_7. Regards, Store S_4.
Order from Day_142. Please deliver 355 units of product P_8. Regards, Store S_4.
Order from Day_142. Please deliver 284 units of product P_9. Regards, Store S_4.
Order from Day_142. Please deliver 294 units of product P_10. Regards, Store S_4.
Order from Day_142. Please deliver 307 units of product P_11. Regards, Store S_4.
Order from Day_142. Please deliver 293 units of product P_12. Regards, Store S_4.
Order from Day_142. Please deliver 290 units of product P_13. Regards, Store S_4.
Order from Day_142. Please deliver 378 units of product P_15. Regards, Store S_4.
Order from Day_142. Please deliver 360 units of product P_16. Regards, Store S_4.
Order from Day_142. Please deliver 265 units of product P_17. Regards, Store S_4.
Order from Day_142. Please deliver 145 units of product P_18. Regards, Store S_4.
Order from Day_142. Please deliver 461 units of product P_19. Regards, Store S_4.
Order from Day_142. Please deliver 200 units of product P_20. Regards, Store S_4.
Order from Day_142. Please deliver 451 units of product P_21. Regards, Store S_4.
Order from Day_142. Please deliver 431 units of product P_22. Regards, Store S_4.
Order from Day_142. Please deliver 206 units of product P_23. Regards, Store S_4.
Order from Day_142. Please deliver 212 units of product P_24. Regards, Store S_4.
Order from Day_142. Please deliver 332 units of product P_25. Regards, Store S_4.
Order from Day_142. Please deliver 311 units of product P_26. Regards, Store S_4.
Order from Day_142. Please deliver 254 units of product P_28. Regards, Store S_4.
Order from Day_142. Please deliver 337 units of product P_29. Regards, Store S_4.
Order from Day_142. Please deliver 289 units of product P_30. Regards, Store S_4.
