RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 344
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 396
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 358
RECEIVER: S_5 | ORDER_PRODUCT: P_5 | ORDER_QTY: 274
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 454
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 256
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 521
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 370
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 265
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 344
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 502
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 284
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 437
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 284
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 363
RECEIVER: S_5 | ORDER_PRODUCT: P_20 | ORDER_QTY: 249
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 476
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 407
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 410
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 423
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 421
RECEIVER: S_5 | ORDER_PRODUCT: P_26 | ORDER_QTY: 287
RECEIVER: S_5 | ORDER_PRODUCT: P_27 | ORDER_QTY: 253
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 312
RECEIVER: S_5 | ORDER_PRODUCT: P_29 | ORDER_QTY: 326
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 412
