Order from Day_245. Please deliver 245 units of product P_2. Regards, Store S_4.
Order from Day_245. Please deliver 271 units of product P_3. Regards, Store S_4.
Order from Day_245. Please deliver 207 units of product P_6. Regards, Store S_4.
Order from Day_245. Please deliver 307 units of product P_7. Regards, Store S_4.
Order from Day_245. Please deliver 272 units of product P_8. Regards, Store S_4.
Order from Day_245. Please deliver 236 units of product P_9. Regards, Store S_4.
Order from Day_245. Please deliver 219 units of product P_10. Regards, Store S_4.
Order from Day_245. Please deliver 219 units of product P_12. Regards, Store S_4.
Order from Day_245. Please deliver 361 units of product P_15. Regards, Store S_4.
Order from Day_245. Please deliver 271 units of product P_16. Regards, Store S_4.
Order from Day_245. Please deliver 282 units of product P_17. Regards, Store S_4.
Order from Day_245. Please deliver 398 units of product P_19. Regards, Store S_4.
Order from Day_245. Please deliver 372 units of product P_21. Regards, Store S_4.
Order from Day_245. Please deliver 385 units of product P_22. Regards, Store S_4.
Order from Day_245. Please deliver 218 units of product P_24. Regards, Store S_4.
Order from Day_245. Please deliver 298 units of product P_25. Regards, Store S_4.
Order from Day_245. Please deliver 290 units of product P_26. Regards, Store S_4.
Order from Day_245. Please deliver 216 units of product P_28. Regards, Store S_4.
Order from Day_245. Please deliver 288 units of product P_30. Regards, Store S_4.
