Order from Day_65. Please deliver 176 units of product P_1. Regards, Store S_2.
Order from Day_65. Please deliver 234 units of product P_2. Regards, Store S_2.
Order from Day_65. Please deliver 369 units of product P_3. Regards, Store S_2.
Order from Day_65. Please deliver 121 units of product P_4. Regards, Store S_2.
Order from Day_65. Please deliver 234 units of product P_5. Regards, Store S_2.
Order from Day_65. Please deliver 144 units of product P_6. Regards, Store S_2.
Order from Day_65. Please deliver 200 units of product P_7. Regards, Store S_2.
Order from Day_65. Please deliver 208 units of product P_8. Regards, Store S_2.
Order from Day_65. Please deliver 179 units of product P_9. Regards, Store S_2.
Order from Day_65. Please deliver 191 units of product P_10. Regards, Store S_2.
Order from Day_65. Please deliver 217 units of product P_11. Regards, Store S_2.
Order from Day_65. Please deliver 118 units of product P_12. Regards, Store S_2.
Order from Day_65. Please deliver 209 units of product P_13. Regards, Store S_2.
Order from Day_65. Please deliver 192 units of product P_15. Regards, Store S_2.
Order from Day_65. Please deliver 284 units of product P_16. Regards, Store S_2.
Order from Day_65. Please deliver 224 units of product P_19. Regards, Store S_2.
Order from Day_65. Please deliver 309 units of product P_21. Regards, Store S_2.
Order from Day_65. Please deliver 270 units of product P_22. Regards, Store S_2.
Order from Day_65. Please deliver 145 units of product P_23. Regards, Store S_2.
Order from Day_65. Please deliver 237 units of product P_24. Regards, Store S_2.
Order from Day_65. Please deliver 364 units of product P_25. Regards, Store S_2.
Order from Day_65. Please deliver 205 units of product P_26. Regards, Store S_2.
Order from Day_65. Please deliver 149 units of product P_28. Regards, Store S_2.
Order from Day_65. Please deliver 231 units of product P_29. Regards, Store S_2.
Order from Day_65. Please deliver 313 units of product P_30. Regards, Store S_2.
