RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 246
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 268
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 423
RECEIVER: S_8 | ORDER_PRODUCT: P_4 | ORDER_QTY: 207
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 229
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 243
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 359
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 307
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 215
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 269
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 277
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 190
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 234
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 105
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 370
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 369
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 174
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 334
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 183
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 481
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 531
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 202
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 433
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 410
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 438
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 280
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 221
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 304
