Order from Day_298. Please deliver 243 units of product P_1. Regards, Store S_6.
Order from Day_298. Please deliver 289 units of product P_2. Regards, Store S_6.
Order from Day_298. Please deliver 352 units of product P_3. Regards, Store S_6.
Order from Day_298. Please deliver 290 units of product P_5. Regards, Store S_6.
Order from Day_298. Please deliver 265 units of product P_6. Regards, Store S_6.
Order from Day_298. Please deliver 374 units of product P_7. Regards, Store S_6.
Order from Day_298. Please deliver 244 units of product P_8. Regards, Store S_6.
Order from Day_298. Please deliver 247 units of product P_10. Regards, Store S_6.
Order from Day_298. Please deliver 367 units of product P_11. Regards, Store S_6.
Order from Day_298. Please deliver 197 units of product P_12. Regards, Store S_6.
Order from Day_298. Please deliver 205 units of product P_13. Regards, Store S_6.
Order from Day_298. Please deliver 341 units of product P_15. Regards, Store S_6.
Order from Day_298. Please deliver 407 units of product P_16. Regards, Store S_6.
Order from Day_298. Please deliver 226 units of product P_17. Regards, Store S_6.
Order from Day_298. Please deliver 215 units of product P_18. Regards, Store S_6.
Order from Day_298. Please deliver 322 units of product P_19. Regards, Store S_6.
Order from Day_298. Please deliver 237 units of product P_20. Regards, Store S_6.
Order from Day_298. Please deliver 429 units of product P_21. Regards, Store S_6.
Order from Day_298. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_298. Please deliver 371 units of product P_23. Regards, Store S_6.
Order from Day_298. Please deliver 429 units of product P_24. Regards, Store S_6.
Order from Day_298. Please deliver 338 units of product P_25. Regards, Store S_6.
Order from Day_298. Please deliver 194 units of product P_26. Regards, Store S_6.
Order from Day_298. Please deliver 298 units of product P_28. Regards, Store S_6.
Order from Day_298. Please deliver 226 units of product P_29. Regards, Store S_6.
Order from Day_298. Please deliver 389 units of product P_30. Regards, Store S_6.
