RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 257
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 384
RECEIVER: S_8 | ORDER_PRODUCT: P_4 | ORDER_QTY: 202
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 290
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 287
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 221
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 162
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 260
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 250
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 158
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 349
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 331
RECEIVER: S_8 | ORDER_PRODUCT: P_18 | ORDER_QTY: 146
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 244
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 477
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 549
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 376
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 376
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 297
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 176
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 230
