RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 303
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 273
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 395
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 331
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 311
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 400
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 331
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 240
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 424
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 365
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 289
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 205
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 386
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 363
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 375
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 355
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 312
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 404
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 431
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 165
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 339
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 338
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 263
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 149
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 237
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 420
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 304
