RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 185
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 233
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 407
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 389
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 368
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 220
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 289
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 288
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 267
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 393
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 335
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 260
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 471
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 556
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 184
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 385
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 375
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 332
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 138
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 346
