Order from Day_268. Please deliver 246 units of product P_1. Regards, Store S_6.
Order from Day_268. Please deliver 284 units of product P_2. Regards, Store S_6.
Order from Day_268. Please deliver 353 units of product P_3. Regards, Store S_6.
Order from Day_268. Please deliver 279 units of product P_5. Regards, Store S_6.
Order from Day_268. Please deliver 159 units of product P_6. Regards, Store S_6.
Order from Day_268. Please deliver 285 units of product P_7. Regards, Store S_6.
Order from Day_268. Please deliver 185 units of product P_8. Regards, Store S_6.
Order from Day_268. Please deliver 137 units of product P_9. Regards, Store S_6.
Order from Day_268. Please deliver 199 units of product P_10. Regards, Store S_6.
Order from Day_268. Please deliver 340 units of product P_11. Regards, Store S_6.
Order from Day_268. Please deliver 157 units of product P_12. Regards, Store S_6.
Order from Day_268. Please deliver 280 units of product P_15. Regards, Store S_6.
Order from Day_268. Please deliver 404 units of product P_16. Regards, Store S_6.
Order from Day_268. Please deliver 184 units of product P_18. Regards, Store S_6.
Order from Day_268. Please deliver 315 units of product P_19. Regards, Store S_6.
Order from Day_268. Please deliver 212 units of product P_20. Regards, Store S_6.
Order from Day_268. Please deliver 434 units of product P_21. Regards, Store S_6.
Order from Day_268. Please deliver 356 units of product P_22. Regards, Store S_6.
Order from Day_268. Please deliver 196 units of product P_23. Regards, Store S_6.
Order from Day_268. Please deliver 467 units of product P_24. Regards, Store S_6.
Order from Day_268. Please deliver 398 units of product P_25. Regards, Store S_6.
Order from Day_268. Please deliver 157 units of product P_26. Regards, Store S_6.
Order from Day_268. Please deliver 191 units of product P_27. Regards, Store S_6.
Order from Day_268. Please deliver 244 units of product P_28. Regards, Store S_6.
Order from Day_268. Please deliver 317 units of product P_30. Regards, Store S_6.
