RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 231
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 225
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 350
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 276
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 216
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 285
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 244
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 255
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 331
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 281
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 212
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 167
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 240
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 320
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 319
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 268
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 151
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 245
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 214
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 372
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 388
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 139
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 320
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 173
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 218
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 280
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 259
