Order from Day_100. Please deliver 231 units of product P_1. Regards, Store S_4.
Order from Day_100. Please deliver 224 units of product P_2. Regards, Store S_4.
Order from Day_100. Please deliver 346 units of product P_3. Regards, Store S_4.
Order from Day_100. Please deliver 215 units of product P_4. Regards, Store S_4.
Order from Day_100. Please deliver 356 units of product P_6. Regards, Store S_4.
Order from Day_100. Please deliver 428 units of product P_7. Regards, Store S_4.
Order from Day_100. Please deliver 293 units of product P_8. Regards, Store S_4.
Order from Day_100. Please deliver 281 units of product P_9. Regards, Store S_4.
Order from Day_100. Please deliver 266 units of product P_10. Regards, Store S_4.
Order from Day_100. Please deliver 281 units of product P_11. Regards, Store S_4.
Order from Day_100. Please deliver 202 units of product P_12. Regards, Store S_4.
Order from Day_100. Please deliver 278 units of product P_13. Regards, Store S_4.
Order from Day_100. Please deliver 430 units of product P_15. Regards, Store S_4.
Order from Day_100. Please deliver 328 units of product P_16. Regards, Store S_4.
Order from Day_100. Please deliver 295 units of product P_17. Regards, Store S_4.
Order from Day_100. Please deliver 139 units of product P_18. Regards, Store S_4.
Order from Day_100. Please deliver 403 units of product P_19. Regards, Store S_4.
Order from Day_100. Please deliver 453 units of product P_21. Regards, Store S_4.
Order from Day_100. Please deliver 445 units of product P_22. Regards, Store S_4.
Order from Day_100. Please deliver 260 units of product P_23. Regards, Store S_4.
Order from Day_100. Please deliver 347 units of product P_25. Regards, Store S_4.
Order from Day_100. Please deliver 214 units of product P_27. Regards, Store S_4.
Order from Day_100. Please deliver 283 units of product P_29. Regards, Store S_4.
Order from Day_100. Please deliver 265 units of product P_30. Regards, Store S_4.
