Order from Day_287. Please deliver 350 units of product P_1. Regards, Store S_6.
Order from Day_287. Please deliver 357 units of product P_2. Regards, Store S_6.
Order from Day_287. Please deliver 399 units of product P_3. Regards, Store S_6.
Order from Day_287. Please deliver 250 units of product P_5. Regards, Store S_6.
Order from Day_287. Please deliver 378 units of product P_6. Regards, Store S_6.
Order from Day_287. Please deliver 483 units of product P_7. Regards, Store S_6.
Order from Day_287. Please deliver 245 units of product P_8. Regards, Store S_6.
Order from Day_287. Please deliver 406 units of product P_10. Regards, Store S_6.
Order from Day_287. Please deliver 427 units of product P_11. Regards, Store S_6.
Order from Day_287. Please deliver 413 units of product P_12. Regards, Store S_6.
Order from Day_287. Please deliver 308 units of product P_13. Regards, Store S_6.
Order from Day_287. Please deliver 385 units of product P_15. Regards, Store S_6.
Order from Day_287. Please deliver 504 units of product P_16. Regards, Store S_6.
Order from Day_287. Please deliver 161 units of product P_18. Regards, Store S_6.
Order from Day_287. Please deliver 413 units of product P_19. Regards, Store S_6.
Order from Day_287. Please deliver 448 units of product P_21. Regards, Store S_6.
Order from Day_287. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_287. Please deliver 544 units of product P_23. Regards, Store S_6.
Order from Day_287. Please deliver 438 units of product P_24. Regards, Store S_6.
Order from Day_287. Please deliver 420 units of product P_25. Regards, Store S_6.
Order from Day_287. Please deliver 327 units of product P_26. Regards, Store S_6.
Order from Day_287. Please deliver 224 units of product P_27. Regards, Store S_6.
Order from Day_287. Please deliver 433 units of product P_28. Regards, Store S_6.
Order from Day_287. Please deliver 226 units of product P_29. Regards, Store S_6.
Order from Day_287. Please deliver 504 units of product P_30. Regards, Store S_6.
