Order from Day_316. Please deliver 279 units of product P_1. Regards, Store S_6.
Order from Day_316. Please deliver 318 units of product P_2. Regards, Store S_6.
Order from Day_316. Please deliver 372 units of product P_3. Regards, Store S_6.
Order from Day_316. Please deliver 360 units of product P_5. Regards, Store S_6.
Order from Day_316. Please deliver 325 units of product P_6. Regards, Store S_6.
Order from Day_316. Please deliver 415 units of product P_7. Regards, Store S_6.
Order from Day_316. Please deliver 329 units of product P_8. Regards, Store S_6.
Order from Day_316. Please deliver 268 units of product P_9. Regards, Store S_6.
Order from Day_316. Please deliver 302 units of product P_10. Regards, Store S_6.
Order from Day_316. Please deliver 396 units of product P_11. Regards, Store S_6.
Order from Day_316. Please deliver 314 units of product P_12. Regards, Store S_6.
Order from Day_316. Please deliver 249 units of product P_13. Regards, Store S_6.
Order from Day_316. Please deliver 152 units of product P_14. Regards, Store S_6.
Order from Day_316. Please deliver 363 units of product P_15. Regards, Store S_6.
Order from Day_316. Please deliver 455 units of product P_16. Regards, Store S_6.
Order from Day_316. Please deliver 246 units of product P_17. Regards, Store S_6.
Order from Day_316. Please deliver 387 units of product P_19. Regards, Store S_6.
Order from Day_316. Please deliver 385 units of product P_20. Regards, Store S_6.
Order from Day_316. Please deliver 448 units of product P_21. Regards, Store S_6.
Order from Day_316. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_316. Please deliver 421 units of product P_23. Regards, Store S_6.
Order from Day_316. Please deliver 490 units of product P_24. Regards, Store S_6.
Order from Day_316. Please deliver 389 units of product P_25. Regards, Store S_6.
Order from Day_316. Please deliver 325 units of product P_26. Regards, Store S_6.
Order from Day_316. Please deliver 229 units of product P_27. Regards, Store S_6.
Order from Day_316. Please deliver 253 units of product P_28. Regards, Store S_6.
Order from Day_316. Please deliver 317 units of product P_29. Regards, Store S_6.
Order from Day_316. Please deliver 432 units of product P_30. Regards, Store S_6.
