Order from Day_348. Please deliver 253 units of product P_1. Regards, Store S_4.
Order from Day_348. Please deliver 268 units of product P_2. Regards, Store S_4.
Order from Day_348. Please deliver 361 units of product P_3. Regards, Store S_4.
Order from Day_348. Please deliver 294 units of product P_5. Regards, Store S_4.
Order from Day_348. Please deliver 295 units of product P_6. Regards, Store S_4.
Order from Day_348. Please deliver 480 units of product P_7. Regards, Store S_4.
Order from Day_348. Please deliver 392 units of product P_8. Regards, Store S_4.
Order from Day_348. Please deliver 275 units of product P_9. Regards, Store S_4.
Order from Day_348. Please deliver 275 units of product P_10. Regards, Store S_4.
Order from Day_348. Please deliver 311 units of product P_11. Regards, Store S_4.
Order from Day_348. Please deliver 313 units of product P_12. Regards, Store S_4.
Order from Day_348. Please deliver 296 units of product P_13. Regards, Store S_4.
Order from Day_348. Please deliver 208 units of product P_14. Regards, Store S_4.
Order from Day_348. Please deliver 445 units of product P_15. Regards, Store S_4.
Order from Day_348. Please deliver 375 units of product P_16. Regards, Store S_4.
Order from Day_348. Please deliver 307 units of product P_17. Regards, Store S_4.
Order from Day_348. Please deliver 573 units of product P_19. Regards, Store S_4.
Order from Day_348. Please deliver 192 units of product P_20. Regards, Store S_4.
Order from Day_348. Please deliver 495 units of product P_21. Regards, Store S_4.
Order from Day_348. Please deliver 487 units of product P_22. Regards, Store S_4.
Order from Day_348. Please deliver 259 units of product P_23. Regards, Store S_4.
Order from Day_348. Please deliver 237 units of product P_24. Regards, Store S_4.
Order from Day_348. Please deliver 350 units of product P_25. Regards, Store S_4.
Order from Day_348. Please deliver 381 units of product P_26. Regards, Store S_4.
Order from Day_348. Please deliver 191 units of product P_27. Regards, Store S_4.
Order from Day_348. Please deliver 256 units of product P_28. Regards, Store S_4.
Order from Day_348. Please deliver 341 units of product P_29. Regards, Store S_4.
Order from Day_348. Please deliver 362 units of product P_30. Regards, Store S_4.
