RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 369
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 337
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 453
RECEIVER: S_8 | ORDER_PRODUCT: P_4 | ORDER_QTY: 214
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 406
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 479
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 389
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 331
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 328
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 399
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 401
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 189
RECEIVER: S_8 | ORDER_PRODUCT: P_18 | ORDER_QTY: 118
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 344
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 509
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 595
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 325
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 477
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 455
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 501
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 444
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 342
