Order from Day_113. Please deliver 175 units of product P_1. Regards, Store S_2.
Order from Day_113. Please deliver 249 units of product P_2. Regards, Store S_2.
Order from Day_113. Please deliver 357 units of product P_3. Regards, Store S_2.
Order from Day_113. Please deliver 236 units of product P_5. Regards, Store S_2.
Order from Day_113. Please deliver 211 units of product P_6. Regards, Store S_2.
Order from Day_113. Please deliver 162 units of product P_7. Regards, Store S_2.
Order from Day_113. Please deliver 185 units of product P_8. Regards, Store S_2.
Order from Day_113. Please deliver 177 units of product P_11. Regards, Store S_2.
Order from Day_113. Please deliver 189 units of product P_12. Regards, Store S_2.
Order from Day_113. Please deliver 198 units of product P_13. Regards, Store S_2.
Order from Day_113. Please deliver 207 units of product P_15. Regards, Store S_2.
Order from Day_113. Please deliver 163 units of product P_17. Regards, Store S_2.
Order from Day_113. Please deliver 104 units of product P_20. Regards, Store S_2.
Order from Day_113. Please deliver 300 units of product P_22. Regards, Store S_2.
Order from Day_113. Please deliver 165 units of product P_23. Regards, Store S_2.
Order from Day_113. Please deliver 236 units of product P_29. Regards, Store S_2.
