Order from Day_323. Please deliver 237 units of product P_1. Regards, Store S_2.
Order from Day_323. Please deliver 339 units of product P_2. Regards, Store S_2.
Order from Day_323. Please deliver 385 units of product P_3. Regards, Store S_2.
Order from Day_323. Please deliver 164 units of product P_4. Regards, Store S_2.
Order from Day_323. Please deliver 231 units of product P_5. Regards, Store S_2.
Order from Day_323. Please deliver 347 units of product P_6. Regards, Store S_2.
Order from Day_323. Please deliver 263 units of product P_7. Regards, Store S_2.
Order from Day_323. Please deliver 300 units of product P_8. Regards, Store S_2.
Order from Day_323. Please deliver 293 units of product P_9. Regards, Store S_2.
Order from Day_323. Please deliver 278 units of product P_10. Regards, Store S_2.
Order from Day_323. Please deliver 313 units of product P_11. Regards, Store S_2.
Order from Day_323. Please deliver 344 units of product P_12. Regards, Store S_2.
Order from Day_323. Please deliver 319 units of product P_13. Regards, Store S_2.
Order from Day_323. Please deliver 266 units of product P_15. Regards, Store S_2.
Order from Day_323. Please deliver 351 units of product P_16. Regards, Store S_2.
Order from Day_323. Please deliver 141 units of product P_18. Regards, Store S_2.
Order from Day_323. Please deliver 306 units of product P_19. Regards, Store S_2.
Order from Day_323. Please deliver 107 units of product P_20. Regards, Store S_2.
Order from Day_323. Please deliver 374 units of product P_21. Regards, Store S_2.
Order from Day_323. Please deliver 326 units of product P_22. Regards, Store S_2.
Order from Day_323. Please deliver 145 units of product P_23. Regards, Store S_2.
Order from Day_323. Please deliver 306 units of product P_24. Regards, Store S_2.
Order from Day_323. Please deliver 380 units of product P_25. Regards, Store S_2.
Order from Day_323. Please deliver 233 units of product P_27. Regards, Store S_2.
Order from Day_323. Please deliver 335 units of product P_28. Regards, Store S_2.
Order from Day_323. Please deliver 211 units of product P_29. Regards, Store S_2.
Order from Day_323. Please deliver 354 units of product P_30. Regards, Store S_2.
