Order from Day_246. Please deliver 261 units of product P_2. Regards, Store S_4.
Order from Day_246. Please deliver 273 units of product P_3. Regards, Store S_4.
Order from Day_246. Please deliver 272 units of product P_5. Regards, Store S_4.
Order from Day_246. Please deliver 226 units of product P_6. Regards, Store S_4.
Order from Day_246. Please deliver 318 units of product P_7. Regards, Store S_4.
Order from Day_246. Please deliver 277 units of product P_8. Regards, Store S_4.
Order from Day_246. Please deliver 251 units of product P_10. Regards, Store S_4.
Order from Day_246. Please deliver 260 units of product P_12. Regards, Store S_4.
Order from Day_246. Please deliver 378 units of product P_15. Regards, Store S_4.
Order from Day_246. Please deliver 293 units of product P_16. Regards, Store S_4.
Order from Day_246. Please deliver 397 units of product P_19. Regards, Store S_4.
Order from Day_246. Please deliver 390 units of product P_21. Regards, Store S_4.
Order from Day_246. Please deliver 391 units of product P_22. Regards, Store S_4.
Order from Day_246. Please deliver 231 units of product P_24. Regards, Store S_4.
Order from Day_246. Please deliver 292 units of product P_25. Regards, Store S_4.
Order from Day_246. Please deliver 291 units of product P_26. Regards, Store S_4.
Order from Day_246. Please deliver 335 units of product P_29. Regards, Store S_4.
Order from Day_246. Please deliver 312 units of product P_30. Regards, Store S_4.
