Order from Day_273. Please deliver 470 units of product P_1. Regards, Store S_9.
Order from Day_273. Please deliver 555 units of product P_2. Regards, Store S_9.
Order from Day_273. Please deliver 212 units of product P_4. Regards, Store S_9.
Order from Day_273. Please deliver 376 units of product P_6. Regards, Store S_9.
Order from Day_273. Please deliver 359 units of product P_7. Regards, Store S_9.
Order from Day_273. Please deliver 364 units of product P_8. Regards, Store S_9.
Order from Day_273. Please deliver 332 units of product P_9. Regards, Store S_9.
Order from Day_273. Please deliver 405 units of product P_10. Regards, Store S_9.
Order from Day_273. Please deliver 319 units of product P_12. Regards, Store S_9.
Order from Day_273. Please deliver 402 units of product P_15. Regards, Store S_9.
Order from Day_273. Please deliver 441 units of product P_19. Regards, Store S_9.
Order from Day_273. Please deliver 529 units of product P_21. Regards, Store S_9.
Order from Day_273. Please deliver 500 units of product P_22. Regards, Store S_9.
Order from Day_273. Please deliver 383 units of product P_23. Regards, Store S_9.
Order from Day_273. Please deliver 408 units of product P_24. Regards, Store S_9.
Order from Day_273. Please deliver 481 units of product P_30. Regards, Store S_9.
