Order from Day_51. Please deliver 171 units of product P_1. Regards, Store S_2.
Order from Day_51. Please deliver 379 units of product P_3. Regards, Store S_2.
Order from Day_51. Please deliver 252 units of product P_6. Regards, Store S_2.
Order from Day_51. Please deliver 196 units of product P_7. Regards, Store S_2.
Order from Day_51. Please deliver 267 units of product P_8. Regards, Store S_2.
Order from Day_51. Please deliver 239 units of product P_10. Regards, Store S_2.
Order from Day_51. Please deliver 196 units of product P_11. Regards, Store S_2.
Order from Day_51. Please deliver 271 units of product P_12. Regards, Store S_2.
Order from Day_51. Please deliver 242 units of product P_15. Regards, Store S_2.
Order from Day_51. Please deliver 290 units of product P_16. Regards, Store S_2.
Order from Day_51. Please deliver 232 units of product P_19. Regards, Store S_2.
Order from Day_51. Please deliver 165 units of product P_20. Regards, Store S_2.
Order from Day_51. Please deliver 340 units of product P_21. Regards, Store S_2.
Order from Day_51. Please deliver 302 units of product P_22. Regards, Store S_2.
Order from Day_51. Please deliver 95 units of product P_23. Regards, Store S_2.
Order from Day_51. Please deliver 201 units of product P_24. Regards, Store S_2.
Order from Day_51. Please deliver 369 units of product P_25. Regards, Store S_2.
Order from Day_51. Please deliver 270 units of product P_27. Regards, Store S_2.
Order from Day_51. Please deliver 230 units of product P_28. Regards, Store S_2.
Order from Day_51. Please deliver 200 units of product P_29. Regards, Store S_2.
