Order from Day_258. Please deliver 311 units of product P_2. Regards, Store S_2.
Order from Day_258. Please deliver 395 units of product P_3. Regards, Store S_2.
Order from Day_258. Please deliver 137 units of product P_4. Regards, Store S_2.
Order from Day_258. Please deliver 311 units of product P_6. Regards, Store S_2.
Order from Day_258. Please deliver 299 units of product P_8. Regards, Store S_2.
Order from Day_258. Please deliver 245 units of product P_10. Regards, Store S_2.
Order from Day_258. Please deliver 281 units of product P_12. Regards, Store S_2.
Order from Day_258. Please deliver 283 units of product P_13. Regards, Store S_2.
Order from Day_258. Please deliver 250 units of product P_15. Regards, Store S_2.
Order from Day_258. Please deliver 138 units of product P_18. Regards, Store S_2.
Order from Day_258. Please deliver 309 units of product P_22. Regards, Store S_2.
Order from Day_258. Please deliver 355 units of product P_24. Regards, Store S_2.
