RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 359
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 399
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 474
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 451
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 435
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 430
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 175
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 404
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 350
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 288
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 431
