Order from Day_55. Please deliver 187 units of product P_1. Regards, Store S_2.
Order from Day_55. Please deliver 203 units of product P_2. Regards, Store S_2.
Order from Day_55. Please deliver 392 units of product P_3. Regards, Store S_2.
Order from Day_55. Please deliver 168 units of product P_5. Regards, Store S_2.
Order from Day_55. Please deliver 317 units of product P_6. Regards, Store S_2.
Order from Day_55. Please deliver 249 units of product P_7. Regards, Store S_2.
Order from Day_55. Please deliver 313 units of product P_8. Regards, Store S_2.
Order from Day_55. Please deliver 157 units of product P_9. Regards, Store S_2.
Order from Day_55. Please deliver 282 units of product P_10. Regards, Store S_2.
Order from Day_55. Please deliver 262 units of product P_11. Regards, Store S_2.
Order from Day_55. Please deliver 327 units of product P_12. Regards, Store S_2.
Order from Day_55. Please deliver 263 units of product P_15. Regards, Store S_2.
Order from Day_55. Please deliver 302 units of product P_16. Regards, Store S_2.
Order from Day_55. Please deliver 171 units of product P_17. Regards, Store S_2.
Order from Day_55. Please deliver 276 units of product P_19. Regards, Store S_2.
Order from Day_55. Please deliver 142 units of product P_20. Regards, Store S_2.
Order from Day_55. Please deliver 334 units of product P_21. Regards, Store S_2.
Order from Day_55. Please deliver 317 units of product P_22. Regards, Store S_2.
Order from Day_55. Please deliver 124 units of product P_23. Regards, Store S_2.
Order from Day_55. Please deliver 224 units of product P_24. Regards, Store S_2.
Order from Day_55. Please deliver 364 units of product P_25. Regards, Store S_2.
Order from Day_55. Please deliver 338 units of product P_27. Regards, Store S_2.
Order from Day_55. Please deliver 258 units of product P_28. Regards, Store S_2.
Order from Day_55. Please deliver 217 units of product P_29. Regards, Store S_2.
