RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 222
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 304
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 413
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 212
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 358
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 451
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 306
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 306
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 234
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 277
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 261
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 107
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 406
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 327
RECEIVER: S_8 | ORDER_PRODUCT: P_18 | ORDER_QTY: 212
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 318
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 193
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 479
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 566
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 199
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 375
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 376
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 408
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 195
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 218
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 183
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 242
