Order from Day_280. Please deliver 388 units of product P_1. Regards, Store S_9.
Order from Day_280. Please deliver 484 units of product P_2. Regards, Store S_9.
Order from Day_280. Please deliver 168 units of product P_3. Regards, Store S_9.
Order from Day_280. Please deliver 291 units of product P_6. Regards, Store S_9.
Order from Day_280. Please deliver 287 units of product P_7. Regards, Store S_9.
Order from Day_280. Please deliver 246 units of product P_8. Regards, Store S_9.
Order from Day_280. Please deliver 280 units of product P_10. Regards, Store S_9.
Order from Day_280. Please deliver 301 units of product P_11. Regards, Store S_9.
Order from Day_280. Please deliver 198 units of product P_12. Regards, Store S_9.
Order from Day_280. Please deliver 238 units of product P_13. Regards, Store S_9.
Order from Day_280. Please deliver 356 units of product P_15. Regards, Store S_9.
Order from Day_280. Please deliver 295 units of product P_16. Regards, Store S_9.
Order from Day_280. Please deliver 120 units of product P_18. Regards, Store S_9.
Order from Day_280. Please deliver 323 units of product P_19. Regards, Store S_9.
Order from Day_280. Please deliver 264 units of product P_20. Regards, Store S_9.
Order from Day_280. Please deliver 537 units of product P_21. Regards, Store S_9.
Order from Day_280. Please deliver 483 units of product P_22. Regards, Store S_9.
Order from Day_280. Please deliver 255 units of product P_23. Regards, Store S_9.
Order from Day_280. Please deliver 350 units of product P_24. Regards, Store S_9.
Order from Day_280. Please deliver 404 units of product P_25. Regards, Store S_9.
Order from Day_280. Please deliver 236 units of product P_26. Regards, Store S_9.
Order from Day_280. Please deliver 216 units of product P_28. Regards, Store S_9.
Order from Day_280. Please deliver 335 units of product P_29. Regards, Store S_9.
Order from Day_280. Please deliver 453 units of product P_30. Regards, Store S_9.
