Order from Day_227. Please deliver 237 units of product P_2. Regards, Store S_2.
Order from Day_227. Please deliver 287 units of product P_3. Regards, Store S_2.
Order from Day_227. Please deliver 164 units of product P_5. Regards, Store S_2.
Order from Day_227. Please deliver 201 units of product P_6. Regards, Store S_2.
Order from Day_227. Please deliver 150 units of product P_7. Regards, Store S_2.
Order from Day_227. Please deliver 173 units of product P_8. Regards, Store S_2.
Order from Day_227. Please deliver 161 units of product P_10. Regards, Store S_2.
Order from Day_227. Please deliver 218 units of product P_11. Regards, Store S_2.
Order from Day_227. Please deliver 151 units of product P_12. Regards, Store S_2.
Order from Day_227. Please deliver 179 units of product P_13. Regards, Store S_2.
Order from Day_227. Please deliver 194 units of product P_15. Regards, Store S_2.
Order from Day_227. Please deliver 236 units of product P_16. Regards, Store S_2.
Order from Day_227. Please deliver 108 units of product P_18. Regards, Store S_2.
Order from Day_227. Please deliver 220 units of product P_19. Regards, Store S_2.
Order from Day_227. Please deliver 247 units of product P_21. Regards, Store S_2.
Order from Day_227. Please deliver 221 units of product P_22. Regards, Store S_2.
Order from Day_227. Please deliver 215 units of product P_24. Regards, Store S_2.
Order from Day_227. Please deliver 317 units of product P_25. Regards, Store S_2.
Order from Day_227. Please deliver 181 units of product P_26. Regards, Store S_2.
Order from Day_227. Please deliver 114 units of product P_27. Regards, Store S_2.
Order from Day_227. Please deliver 201 units of product P_29. Regards, Store S_2.
