Order from Day_204. Please deliver 214 units of product P_1. Regards, Store S_6.
Order from Day_204. Please deliver 291 units of product P_2. Regards, Store S_6.
Order from Day_204. Please deliver 284 units of product P_3. Regards, Store S_6.
Order from Day_204. Please deliver 252 units of product P_6. Regards, Store S_6.
Order from Day_204. Please deliver 308 units of product P_7. Regards, Store S_6.
Order from Day_204. Please deliver 236 units of product P_8. Regards, Store S_6.
Order from Day_204. Please deliver 240 units of product P_10. Regards, Store S_6.
Order from Day_204. Please deliver 330 units of product P_11. Regards, Store S_6.
Order from Day_204. Please deliver 241 units of product P_12. Regards, Store S_6.
Order from Day_204. Please deliver 200 units of product P_13. Regards, Store S_6.
Order from Day_204. Please deliver 333 units of product P_15. Regards, Store S_6.
Order from Day_204. Please deliver 379 units of product P_16. Regards, Store S_6.
Order from Day_204. Please deliver 160 units of product P_18. Regards, Store S_6.
Order from Day_204. Please deliver 274 units of product P_19. Regards, Store S_6.
Order from Day_204. Please deliver 307 units of product P_21. Regards, Store S_6.
Order from Day_204. Please deliver 287 units of product P_22. Regards, Store S_6.
Order from Day_204. Please deliver 295 units of product P_23. Regards, Store S_6.
Order from Day_204. Please deliver 374 units of product P_24. Regards, Store S_6.
Order from Day_204. Please deliver 315 units of product P_25. Regards, Store S_6.
Order from Day_204. Please deliver 146 units of product P_28. Regards, Store S_6.
Order from Day_204. Please deliver 269 units of product P_30. Regards, Store S_6.
