Order from Day_105. Please deliver 168 units of product P_1. Regards, Store S_2.
Order from Day_105. Please deliver 253 units of product P_2. Regards, Store S_2.
Order from Day_105. Please deliver 359 units of product P_3. Regards, Store S_2.
Order from Day_105. Please deliver 193 units of product P_5. Regards, Store S_2.
Order from Day_105. Please deliver 212 units of product P_6. Regards, Store S_2.
Order from Day_105. Please deliver 188 units of product P_7. Regards, Store S_2.
Order from Day_105. Please deliver 198 units of product P_8. Regards, Store S_2.
Order from Day_105. Please deliver 169 units of product P_9. Regards, Store S_2.
Order from Day_105. Please deliver 179 units of product P_10. Regards, Store S_2.
Order from Day_105. Please deliver 194 units of product P_11. Regards, Store S_2.
Order from Day_105. Please deliver 226 units of product P_12. Regards, Store S_2.
Order from Day_105. Please deliver 205 units of product P_13. Regards, Store S_2.
Order from Day_105. Please deliver 227 units of product P_14. Regards, Store S_2.
Order from Day_105. Please deliver 196 units of product P_15. Regards, Store S_2.
Order from Day_105. Please deliver 285 units of product P_16. Regards, Store S_2.
Order from Day_105. Please deliver 121 units of product P_17. Regards, Store S_2.
Order from Day_105. Please deliver 239 units of product P_19. Regards, Store S_2.
Order from Day_105. Please deliver 110 units of product P_20. Regards, Store S_2.
Order from Day_105. Please deliver 333 units of product P_21. Regards, Store S_2.
Order from Day_105. Please deliver 275 units of product P_22. Regards, Store S_2.
Order from Day_105. Please deliver 160 units of product P_23. Regards, Store S_2.
Order from Day_105. Please deliver 235 units of product P_24. Regards, Store S_2.
Order from Day_105. Please deliver 363 units of product P_25. Regards, Store S_2.
Order from Day_105. Please deliver 165 units of product P_28. Regards, Store S_2.
Order from Day_105. Please deliver 204 units of product P_29. Regards, Store S_2.
Order from Day_105. Please deliver 346 units of product P_30. Regards, Store S_2.
