RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 339
RECEIVER: S_10 | ORDER_PRODUCT: P_4 | ORDER_QTY: 188
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 246
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 191
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 149
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 215
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 335
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 277
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 239
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 200
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 364
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 364
