RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 271
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 268
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 273
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 298
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 291
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 311
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 302
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 314
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 272
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 184
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 351
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 325
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 281
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 300
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 331
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 248
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 317
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 371
