RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 181
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 260
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 416
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 211
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 399
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 390
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 243
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 297
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 302
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 273
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 403
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 344
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 286
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 472
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 561
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 203
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 403
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 392
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 346
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 152
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 366
