Order from Day_163. Please deliver 299 units of product P_6. Regards, Store S_6.
Order from Day_163. Please deliver 356 units of product P_7. Regards, Store S_6.
Order from Day_163. Please deliver 336 units of product P_8. Regards, Store S_6.
Order from Day_163. Please deliver 328 units of product P_12. Regards, Store S_6.
Order from Day_163. Please deliver 177 units of product P_14. Regards, Store S_6.
Order from Day_163. Please deliver 350 units of product P_15. Regards, Store S_6.
Order from Day_163. Please deliver 331 units of product P_16. Regards, Store S_6.
Order from Day_163. Please deliver 344 units of product P_19. Regards, Store S_6.
Order from Day_163. Please deliver 314 units of product P_22. Regards, Store S_6.
Order from Day_163. Please deliver 367 units of product P_24. Regards, Store S_6.
Order from Day_163. Please deliver 264 units of product P_30. Regards, Store S_6.
