Order from Day_142. Please deliver 290 units of product P_1. Regards, Store S_9.
Order from Day_142. Please deliver 520 units of product P_2. Regards, Store S_9.
Order from Day_142. Please deliver 266 units of product P_3. Regards, Store S_9.
Order from Day_142. Please deliver 232 units of product P_5. Regards, Store S_9.
Order from Day_142. Please deliver 406 units of product P_6. Regards, Store S_9.
Order from Day_142. Please deliver 399 units of product P_7. Regards, Store S_9.
Order from Day_142. Please deliver 406 units of product P_8. Regards, Store S_9.
Order from Day_142. Please deliver 202 units of product P_9. Regards, Store S_9.
Order from Day_142. Please deliver 448 units of product P_10. Regards, Store S_9.
Order from Day_142. Please deliver 300 units of product P_11. Regards, Store S_9.
Order from Day_142. Please deliver 371 units of product P_12. Regards, Store S_9.
Order from Day_142. Please deliver 233 units of product P_13. Regards, Store S_9.
Order from Day_142. Please deliver 420 units of product P_15. Regards, Store S_9.
Order from Day_142. Please deliver 345 units of product P_16. Regards, Store S_9.
Order from Day_142. Please deliver 171 units of product P_18. Regards, Store S_9.
Order from Day_142. Please deliver 455 units of product P_19. Regards, Store S_9.
Order from Day_142. Please deliver 537 units of product P_21. Regards, Store S_9.
Order from Day_142. Please deliver 504 units of product P_22. Regards, Store S_9.
Order from Day_142. Please deliver 350 units of product P_23. Regards, Store S_9.
Order from Day_142. Please deliver 345 units of product P_24. Regards, Store S_9.
Order from Day_142. Please deliver 431 units of product P_25. Regards, Store S_9.
Order from Day_142. Please deliver 210 units of product P_27. Regards, Store S_9.
Order from Day_142. Please deliver 264 units of product P_28. Regards, Store S_9.
Order from Day_142. Please deliver 267 units of product P_29. Regards, Store S_9.
Order from Day_142. Please deliver 494 units of product P_30. Regards, Store S_9.
