Order from Day_238. Please deliver 141 units of product P_1. Regards, Store S_6.
Order from Day_238. Please deliver 244 units of product P_2. Regards, Store S_6.
Order from Day_238. Please deliver 227 units of product P_3. Regards, Store S_6.
Order from Day_238. Please deliver 122 units of product P_6. Regards, Store S_6.
Order from Day_238. Please deliver 205 units of product P_7. Regards, Store S_6.
Order from Day_238. Please deliver 193 units of product P_8. Regards, Store S_6.
Order from Day_238. Please deliver 148 units of product P_9. Regards, Store S_6.
Order from Day_238. Please deliver 146 units of product P_10. Regards, Store S_6.
Order from Day_238. Please deliver 269 units of product P_11. Regards, Store S_6.
Order from Day_238. Please deliver 138 units of product P_12. Regards, Store S_6.
Order from Day_238. Please deliver 155 units of product P_13. Regards, Store S_6.
Order from Day_238. Please deliver 168 units of product P_14. Regards, Store S_6.
Order from Day_238. Please deliver 297 units of product P_15. Regards, Store S_6.
Order from Day_238. Please deliver 343 units of product P_16. Regards, Store S_6.
Order from Day_238. Please deliver 216 units of product P_17. Regards, Store S_6.
Order from Day_238. Please deliver 265 units of product P_19. Regards, Store S_6.
Order from Day_238. Please deliver 325 units of product P_21. Regards, Store S_6.
Order from Day_238. Please deliver 292 units of product P_22. Regards, Store S_6.
Order from Day_238. Please deliver 249 units of product P_23. Regards, Store S_6.
Order from Day_238. Please deliver 352 units of product P_24. Regards, Store S_6.
Order from Day_238. Please deliver 298 units of product P_25. Regards, Store S_6.
Order from Day_238. Please deliver 221 units of product P_26. Regards, Store S_6.
Order from Day_238. Please deliver 148 units of product P_27. Regards, Store S_6.
Order from Day_238. Please deliver 226 units of product P_28. Regards, Store S_6.
Order from Day_238. Please deliver 170 units of product P_29. Regards, Store S_6.
Order from Day_238. Please deliver 288 units of product P_30. Regards, Store S_6.
