Order from Day_327. Please deliver 329 units of product P_1. Regards, Store S_6.
Order from Day_327. Please deliver 376 units of product P_3. Regards, Store S_6.
Order from Day_327. Please deliver 353 units of product P_6. Regards, Store S_6.
Order from Day_327. Please deliver 479 units of product P_7. Regards, Store S_6.
Order from Day_327. Please deliver 367 units of product P_8. Regards, Store S_6.
Order from Day_327. Please deliver 386 units of product P_10. Regards, Store S_6.
Order from Day_327. Please deliver 376 units of product P_11. Regards, Store S_6.
Order from Day_327. Please deliver 384 units of product P_12. Regards, Store S_6.
Order from Day_327. Please deliver 374 units of product P_15. Regards, Store S_6.
Order from Day_327. Please deliver 444 units of product P_16. Regards, Store S_6.
Order from Day_327. Please deliver 186 units of product P_17. Regards, Store S_6.
Order from Day_327. Please deliver 359 units of product P_19. Regards, Store S_6.
Order from Day_327. Please deliver 406 units of product P_21. Regards, Store S_6.
Order from Day_327. Please deliver 363 units of product P_22. Regards, Store S_6.
Order from Day_327. Please deliver 537 units of product P_23. Regards, Store S_6.
Order from Day_327. Please deliver 483 units of product P_24. Regards, Store S_6.
Order from Day_327. Please deliver 170 units of product P_27. Regards, Store S_6.
