RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 330
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 263
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 270
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 210
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 158
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 313
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 253
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 262
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 144
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 390
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 433
