Order from Day_46. Please deliver 341 units of product P_3. Regards, Store S_2.
Order from Day_46. Please deliver 162 units of product P_6. Regards, Store S_2.
Order from Day_46. Please deliver 150 units of product P_7. Regards, Store S_2.
Order from Day_46. Please deliver 206 units of product P_8. Regards, Store S_2.
Order from Day_46. Please deliver 176 units of product P_10. Regards, Store S_2.
Order from Day_46. Please deliver 178 units of product P_11. Regards, Store S_2.
Order from Day_46. Please deliver 173 units of product P_12. Regards, Store S_2.
Order from Day_46. Please deliver 193 units of product P_13. Regards, Store S_2.
Order from Day_46. Please deliver 211 units of product P_15. Regards, Store S_2.
Order from Day_46. Please deliver 133 units of product P_18. Regards, Store S_2.
Order from Day_46. Please deliver 215 units of product P_19. Regards, Store S_2.
Order from Day_46. Please deliver 132 units of product P_20. Regards, Store S_2.
Order from Day_46. Please deliver 277 units of product P_22. Regards, Store S_2.
