RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 223
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 233
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 328
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 258
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 195
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 294
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 185
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 300
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 349
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 128
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 226
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 322
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 325
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 256
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 255
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 363
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 374
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 182
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 278
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 319
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 282
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 273
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 350
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 280
