Order from Day_20. Please deliver 356 units of product P_3. Regards, Store S_6.
Order from Day_20. Please deliver 310 units of product P_5. Regards, Store S_6.
Order from Day_20. Please deliver 313 units of product P_6. Regards, Store S_6.
Order from Day_20. Please deliver 431 units of product P_7. Regards, Store S_6.
Order from Day_20. Please deliver 296 units of product P_8. Regards, Store S_6.
Order from Day_20. Please deliver 260 units of product P_10. Regards, Store S_6.
Order from Day_20. Please deliver 305 units of product P_12. Regards, Store S_6.
Order from Day_20. Please deliver 353 units of product P_15. Regards, Store S_6.
Order from Day_20. Please deliver 432 units of product P_16. Regards, Store S_6.
Order from Day_20. Please deliver 333 units of product P_19. Regards, Store S_6.
Order from Day_20. Please deliver 388 units of product P_21. Regards, Store S_6.
Order from Day_20. Please deliver 360 units of product P_22. Regards, Store S_6.
Order from Day_20. Please deliver 437 units of product P_24. Regards, Store S_6.
Order from Day_20. Please deliver 188 units of product P_27. Regards, Store S_6.
