Order from Day_193. Please deliver 229 units of product P_2. Regards, Store S_6.
Order from Day_193. Please deliver 248 units of product P_3. Regards, Store S_6.
Order from Day_193. Please deliver 163 units of product P_6. Regards, Store S_6.
Order from Day_193. Please deliver 243 units of product P_7. Regards, Store S_6.
Order from Day_193. Please deliver 178 units of product P_8. Regards, Store S_6.
Order from Day_193. Please deliver 195 units of product P_10. Regards, Store S_6.
Order from Day_193. Please deliver 245 units of product P_11. Regards, Store S_6.
Order from Day_193. Please deliver 139 units of product P_12. Regards, Store S_6.
Order from Day_193. Please deliver 118 units of product P_14. Regards, Store S_6.
Order from Day_193. Please deliver 301 units of product P_15. Regards, Store S_6.
Order from Day_193. Please deliver 335 units of product P_16. Regards, Store S_6.
Order from Day_193. Please deliver 147 units of product P_17. Regards, Store S_6.
Order from Day_193. Please deliver 233 units of product P_19. Regards, Store S_6.
Order from Day_193. Please deliver 325 units of product P_21. Regards, Store S_6.
Order from Day_193. Please deliver 289 units of product P_22. Regards, Store S_6.
Order from Day_193. Please deliver 337 units of product P_24. Regards, Store S_6.
Order from Day_193. Please deliver 176 units of product P_27. Regards, Store S_6.
Order from Day_193. Please deliver 196 units of product P_28. Regards, Store S_6.
Order from Day_193. Please deliver 215 units of product P_29. Regards, Store S_6.
