RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 193
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 260
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 176
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 220
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 147
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 321
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 265
RECEIVER: S_8 | ORDER_PRODUCT: P_18 | ORDER_QTY: 158
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 182
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 142
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 350
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 424
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 300
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 268
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 242
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 146
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 152
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 209
