RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 391
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 413
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 251
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 420
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 489
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 463
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 247
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 485
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 402
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 430
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 210
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 172
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 418
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 340
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 271
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 412
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 431
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 441
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 209
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 325
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 338
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 364
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 258
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 308
