RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 385
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 351
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 407
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 373
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 427
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 485
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 432
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 497
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 455
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 290
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 420
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 406
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 126
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 398
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 421
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 441
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 125
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 389
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 388
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 445
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 474
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 430
