Order from Day_186. Please deliver 179 units of product P_1. Regards, Store S_4.
Order from Day_186. Please deliver 204 units of product P_2. Regards, Store S_4.
Order from Day_186. Please deliver 259 units of product P_3. Regards, Store S_4.
Order from Day_186. Please deliver 227 units of product P_4. Regards, Store S_4.
Order from Day_186. Please deliver 213 units of product P_5. Regards, Store S_4.
Order from Day_186. Please deliver 229 units of product P_6. Regards, Store S_4.
Order from Day_186. Please deliver 318 units of product P_7. Regards, Store S_4.
Order from Day_186. Please deliver 298 units of product P_8. Regards, Store S_4.
Order from Day_186. Please deliver 217 units of product P_10. Regards, Store S_4.
Order from Day_186. Please deliver 261 units of product P_11. Regards, Store S_4.
Order from Day_186. Please deliver 192 units of product P_12. Regards, Store S_4.
Order from Day_186. Please deliver 220 units of product P_13. Regards, Store S_4.
Order from Day_186. Please deliver 354 units of product P_15. Regards, Store S_4.
Order from Day_186. Please deliver 294 units of product P_16. Regards, Store S_4.
Order from Day_186. Please deliver 318 units of product P_19. Regards, Store S_4.
Order from Day_186. Please deliver 316 units of product P_21. Regards, Store S_4.
Order from Day_186. Please deliver 342 units of product P_22. Regards, Store S_4.
Order from Day_186. Please deliver 150 units of product P_23. Regards, Store S_4.
Order from Day_186. Please deliver 162 units of product P_24. Regards, Store S_4.
Order from Day_186. Please deliver 271 units of product P_25. Regards, Store S_4.
Order from Day_186. Please deliver 265 units of product P_26. Regards, Store S_4.
Order from Day_186. Please deliver 206 units of product P_27. Regards, Store S_4.
Order from Day_186. Please deliver 193 units of product P_28. Regards, Store S_4.
Order from Day_186. Please deliver 319 units of product P_29. Regards, Store S_4.
Order from Day_186. Please deliver 251 units of product P_30. Regards, Store S_4.
