RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 225
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 243
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 336
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 271
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 225
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 336
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 193
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 243
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 314
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 293
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 174
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 192
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 260
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 323
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 318
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 211
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 393
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 388
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 146
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 285
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 339
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 273
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 152
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 251
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 333
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 263
