Order from Day_115. Please deliver 298 units of product P_2. Regards, Store S_4.
Order from Day_115. Please deliver 375 units of product P_3. Regards, Store S_4.
Order from Day_115. Please deliver 384 units of product P_6. Regards, Store S_4.
Order from Day_115. Please deliver 554 units of product P_7. Regards, Store S_4.
Order from Day_115. Please deliver 539 units of product P_8. Regards, Store S_4.
Order from Day_115. Please deliver 515 units of product P_9. Regards, Store S_4.
Order from Day_115. Please deliver 406 units of product P_10. Regards, Store S_4.
Order from Day_115. Please deliver 441 units of product P_12. Regards, Store S_4.
Order from Day_115. Please deliver 445 units of product P_15. Regards, Store S_4.
Order from Day_115. Please deliver 412 units of product P_16. Regards, Store S_4.
Order from Day_115. Please deliver 569 units of product P_19. Regards, Store S_4.
Order from Day_115. Please deliver 452 units of product P_21. Regards, Store S_4.
Order from Day_115. Please deliver 450 units of product P_22. Regards, Store S_4.
Order from Day_115. Please deliver 280 units of product P_23. Regards, Store S_4.
Order from Day_115. Please deliver 414 units of product P_28. Regards, Store S_4.
Order from Day_115. Please deliver 428 units of product P_29. Regards, Store S_4.
