RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 268
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 289
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 412
RECEIVER: S_8 | ORDER_PRODUCT: P_4 | ORDER_QTY: 180
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 248
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 371
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 275
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 288
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 165
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 221
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 139
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 368
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 551
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 399
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 368
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 371
