Order from Day_280. Please deliver 251 units of product P_1. Regards, Store S_4.
Order from Day_280. Please deliver 252 units of product P_2. Regards, Store S_4.
Order from Day_280. Please deliver 328 units of product P_3. Regards, Store S_4.
Order from Day_280. Please deliver 277 units of product P_5. Regards, Store S_4.
Order from Day_280. Please deliver 293 units of product P_6. Regards, Store S_4.
Order from Day_280. Please deliver 479 units of product P_7. Regards, Store S_4.
Order from Day_280. Please deliver 321 units of product P_8. Regards, Store S_4.
Order from Day_280. Please deliver 345 units of product P_9. Regards, Store S_4.
Order from Day_280. Please deliver 322 units of product P_10. Regards, Store S_4.
Order from Day_280. Please deliver 305 units of product P_11. Regards, Store S_4.
Order from Day_280. Please deliver 365 units of product P_12. Regards, Store S_4.
Order from Day_280. Please deliver 308 units of product P_13. Regards, Store S_4.
Order from Day_280. Please deliver 387 units of product P_15. Regards, Store S_4.
Order from Day_280. Please deliver 355 units of product P_16. Regards, Store S_4.
Order from Day_280. Please deliver 324 units of product P_17. Regards, Store S_4.
Order from Day_280. Please deliver 470 units of product P_19. Regards, Store S_4.
Order from Day_280. Please deliver 131 units of product P_20. Regards, Store S_4.
Order from Day_280. Please deliver 436 units of product P_21. Regards, Store S_4.
Order from Day_280. Please deliver 443 units of product P_22. Regards, Store S_4.
Order from Day_280. Please deliver 211 units of product P_23. Regards, Store S_4.
Order from Day_280. Please deliver 226 units of product P_24. Regards, Store S_4.
Order from Day_280. Please deliver 356 units of product P_25. Regards, Store S_4.
Order from Day_280. Please deliver 205 units of product P_27. Regards, Store S_4.
Order from Day_280. Please deliver 267 units of product P_28. Regards, Store S_4.
Order from Day_280. Please deliver 337 units of product P_29. Regards, Store S_4.
Order from Day_280. Please deliver 345 units of product P_30. Regards, Store S_4.
