Order from Day_84. Please deliver 219 units of product P_2. Regards, Store S_6.
Order from Day_84. Please deliver 322 units of product P_3. Regards, Store S_6.
Order from Day_84. Please deliver 231 units of product P_5. Regards, Store S_6.
Order from Day_84. Please deliver 201 units of product P_6. Regards, Store S_6.
Order from Day_84. Please deliver 342 units of product P_7. Regards, Store S_6.
Order from Day_84. Please deliver 227 units of product P_8. Regards, Store S_6.
Order from Day_84. Please deliver 142 units of product P_9. Regards, Store S_6.
Order from Day_84. Please deliver 211 units of product P_10. Regards, Store S_6.
Order from Day_84. Please deliver 332 units of product P_11. Regards, Store S_6.
Order from Day_84. Please deliver 179 units of product P_12. Regards, Store S_6.
Order from Day_84. Please deliver 138 units of product P_14. Regards, Store S_6.
Order from Day_84. Please deliver 322 units of product P_15. Regards, Store S_6.
Order from Day_84. Please deliver 391 units of product P_16. Regards, Store S_6.
Order from Day_84. Please deliver 305 units of product P_19. Regards, Store S_6.
Order from Day_84. Please deliver 429 units of product P_21. Regards, Store S_6.
Order from Day_84. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_84. Please deliver 301 units of product P_23. Regards, Store S_6.
Order from Day_84. Please deliver 422 units of product P_24. Regards, Store S_6.
Order from Day_84. Please deliver 318 units of product P_25. Regards, Store S_6.
Order from Day_84. Please deliver 132 units of product P_26. Regards, Store S_6.
Order from Day_84. Please deliver 300 units of product P_30. Regards, Store S_6.
