Order from Day_310. Please deliver 207 units of product P_1. Regards, Store S_6.
Order from Day_310. Please deliver 253 units of product P_2. Regards, Store S_6.
Order from Day_310. Please deliver 335 units of product P_3. Regards, Store S_6.
Order from Day_310. Please deliver 142 units of product P_4. Regards, Store S_6.
Order from Day_310. Please deliver 264 units of product P_5. Regards, Store S_6.
Order from Day_310. Please deliver 216 units of product P_6. Regards, Store S_6.
Order from Day_310. Please deliver 318 units of product P_7. Regards, Store S_6.
Order from Day_310. Please deliver 226 units of product P_8. Regards, Store S_6.
Order from Day_310. Please deliver 170 units of product P_9. Regards, Store S_6.
Order from Day_310. Please deliver 215 units of product P_10. Regards, Store S_6.
Order from Day_310. Please deliver 349 units of product P_11. Regards, Store S_6.
Order from Day_310. Please deliver 158 units of product P_12. Regards, Store S_6.
Order from Day_310. Please deliver 183 units of product P_13. Regards, Store S_6.
Order from Day_310. Please deliver 317 units of product P_15. Regards, Store S_6.
Order from Day_310. Please deliver 394 units of product P_16. Regards, Store S_6.
Order from Day_310. Please deliver 217 units of product P_17. Regards, Store S_6.
Order from Day_310. Please deliver 346 units of product P_19. Regards, Store S_6.
Order from Day_310. Please deliver 203 units of product P_20. Regards, Store S_6.
Order from Day_310. Please deliver 440 units of product P_21. Regards, Store S_6.
Order from Day_310. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_310. Please deliver 289 units of product P_23. Regards, Store S_6.
Order from Day_310. Please deliver 430 units of product P_24. Regards, Store S_6.
Order from Day_310. Please deliver 351 units of product P_25. Regards, Store S_6.
Order from Day_310. Please deliver 268 units of product P_26. Regards, Store S_6.
Order from Day_310. Please deliver 209 units of product P_27. Regards, Store S_6.
Order from Day_310. Please deliver 202 units of product P_29. Regards, Store S_6.
Order from Day_310. Please deliver 337 units of product P_30. Regards, Store S_6.
