Order from Day_138. Please deliver 218 units of product P_1. Regards, Store S_4.
Order from Day_138. Please deliver 237 units of product P_2. Regards, Store S_4.
Order from Day_138. Please deliver 344 units of product P_3. Regards, Store S_4.
Order from Day_138. Please deliver 214 units of product P_6. Regards, Store S_4.
Order from Day_138. Please deliver 452 units of product P_7. Regards, Store S_4.
Order from Day_138. Please deliver 341 units of product P_8. Regards, Store S_4.
Order from Day_138. Please deliver 293 units of product P_9. Regards, Store S_4.
Order from Day_138. Please deliver 291 units of product P_10. Regards, Store S_4.
Order from Day_138. Please deliver 305 units of product P_11. Regards, Store S_4.
Order from Day_138. Please deliver 284 units of product P_12. Regards, Store S_4.
Order from Day_138. Please deliver 285 units of product P_13. Regards, Store S_4.
Order from Day_138. Please deliver 378 units of product P_15. Regards, Store S_4.
Order from Day_138. Please deliver 368 units of product P_16. Regards, Store S_4.
Order from Day_138. Please deliver 471 units of product P_19. Regards, Store S_4.
Order from Day_138. Please deliver 225 units of product P_20. Regards, Store S_4.
Order from Day_138. Please deliver 450 units of product P_21. Regards, Store S_4.
Order from Day_138. Please deliver 425 units of product P_22. Regards, Store S_4.
Order from Day_138. Please deliver 263 units of product P_23. Regards, Store S_4.
Order from Day_138. Please deliver 190 units of product P_24. Regards, Store S_4.
Order from Day_138. Please deliver 348 units of product P_25. Regards, Store S_4.
Order from Day_138. Please deliver 281 units of product P_28. Regards, Store S_4.
Order from Day_138. Please deliver 362 units of product P_29. Regards, Store S_4.
Order from Day_138. Please deliver 304 units of product P_30. Regards, Store S_4.
