RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 151
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 176
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 297
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 333
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 263
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 245
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 116
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 209
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 197
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 226
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 150
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 112
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 362
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 271
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 267
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 340
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 460
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 176
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 320
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 340
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 212
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 282
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 195
